Class,Method,Inferred Type,Original Type,Source Code,Comments
TZInfo::DataSources::LinkedTimezoneInfo,create_timezone,() -> TZInfo::LinkedTimezone,() -> LinkedTimezone,"def create_timezone
        LinkedTimezone.new(self)
      end"
TZInfo::Format1::CountryDefiner,initialize,"([ dedupe: (XXX) -> XXX ], [ dedupe: (XXX) -> XXX ]) -> self",() -> self,"def initialize(identifier_deduper, description_deduper)
        super(nil, identifier_deduper, description_deduper)
      end"
TZInfo::Format1::TimezoneDefiner,offset,"(TZInfo::TimezoneOffset, Number, Number, String) -> TZInfo::TimezoneOffset","(Symbol, Number, Number, Symbol) -> %bot","def offset(id, utc_offset, std_offset, abbreviation)
        super(id, utc_offset, std_offset, abbreviation.to_s)
      end"
TZInfo::Format1::TimezoneDefiner,transition,"(Number, Number, TZInfo::TimezoneOffset, Number, ?Number, ?Number) -> TZInfo::TimezoneOffset","(Number, Number, Symbol, Number, Number, Number) -> %bot","def transition(year, month, offset_id, timestamp_value, datetime_numerator = nil, datetime_denominator = nil)
        raise ArgumentError, 'DateTime-only transitions are not supported' if datetime_numerator && !datetime_denominator
        super(offset_id, timestamp_value)
      end"
TZInfo::Format2::CountryDefiner,initialize,"(Hash<TZInfo::TimezoneOffset, TZInfo::CountryTimezone>, [ dedupe: (XXX) -> XXX ], [ dedupe: (XXX) -> XXX ]) -> self","(Hash<Symbol, CountryTimezone>, StringDeduper, StringDeduper) -> self","def initialize(shared_timezones, identifier_deduper, description_deduper)
        @shared_timezones = shared_timezones
        @identifier_deduper = identifier_deduper
        @description_deduper = description_deduper
        @timezones = []
      end"
TZInfo::Format2::CountryDefiner,timezone,"(TZInfo::TimezoneOffset, ?Number, ?Number, ?Number, ?Number, ?TZInfo::TimezoneOffset) -> Array<TZInfo::CountryTimezone>",() -> %bot,"def timezone(identifier_or_reference, latitude_numerator = nil,
                  latitude_denominator = nil, longitude_numerator = nil,
                  longitude_denominator = nil, description = nil)
        if latitude_numerator
          unless latitude_denominator && longitude_numerator && longitude_denominator
            raise ArgumentError, 'Either just a reference should be supplied, or the identifier, latitude and longitude must all be specified'
          end

          # Dedupe non-frozen literals from format 1 on all Ruby versions and
          # format 2 on Ruby < 2.3 (without frozen_string_literal support).

          @timezones << CountryTimezone.new(@identifier_deduper.dedupe(identifier_or_reference),
            Rational(latitude_numerator, latitude_denominator),
            Rational(longitude_numerator, longitude_denominator), description && @description_deduper.dedupe(description))
        else
          shared_timezone = @shared_timezones[identifier_or_reference]
          raise ArgumentError, ""Unknown shared timezone: #{identifier_or_reference}"" unless shared_timezone
          @timezones << shared_timezone
        end
      end"
TZInfo::Format2::TimezoneDefiner,initialize,([ dedupe: (XXX) -> XXX ]) -> self,(StringDeduper) -> self,"def initialize(string_deduper)
        @string_deduper = string_deduper
        @offsets = {}
        @transitions = []
      end"
TZInfo::Format2::TimezoneDefiner,first_offset,"() -> (TZInfo::TimezoneOffset or [XXX, XXX])",() -> TimezoneOffset,"def first_offset
        first = @offsets.first
        first && first.last
      end"
TZInfo::Format2::TimezoneDefiner,offset,"(TZInfo::TimezoneOffset, Number, Number, String) -> TZInfo::TimezoneOffset","(Symbol, Number, Number, String) -> %bot","def offset(id, base_utc_offset, std_offset, abbreviation)
        raise ArgumentError, 'An offset has already been defined with the given id' if @offsets.has_key?(id)

        # Dedupe non-frozen literals from format 1 on all Ruby versions and
        # format 2 on Ruby < 2.3 (without frozen_string_literal support).
        abbreviation = @string_deduper.dedupe(abbreviation)

        offset = TimezoneOffset.new(base_utc_offset, std_offset, abbreviation)
        @offsets[id] = offset
        @previous_offset ||= offset
      end"
TZInfo::Format2::TimezoneDefiner,transition,"(TZInfo::TimezoneOffset, Number) -> TZInfo::TimezoneOffset","(Symbol, Number) -> %bot","def transition(offset_id, timestamp_value)
        offset = @offsets[offset_id]
        raise ArgumentError, 'offset_id has not been defined' unless offset
        raise ArgumentError, 'timestamp is not greater than the timestamp of the previously defined transition' if !@transitions.empty? && @transitions.last.timestamp_value >= timestamp_value
        @transitions << TimezoneTransition.new(offset, @previous_offset, timestamp_value)
        @previous_offset = offset
      end"
TZInfo::Format2::TimezoneDefiner,subsequent_rules,(*XXX) -> Array<XXX>,() -> %bot,"def subsequent_rules(*args)
      end"
TZInfo::Format2::CountryIndexDefiner,initialize,"([ dedupe: (XXX) -> XXX ], [ dedupe: (XXX) -> XXX ]) -> self","(StringDeduper, StringDeduper) -> self","def initialize(identifier_deduper, description_deduper)
        @identifier_deduper = identifier_deduper
        @description_deduper = description_deduper
        @shared_timezones = {}
        @countries = {}
      end"
TZInfo::Format2::CountryIndexDefiner,timezone,"(TZInfo::TimezoneOffset, TZInfo::TimezoneOffset, Number, Number, Number, Number, ?TZInfo::TimezoneOffset) -> TZInfo::CountryTimezone","(Symbol, String, Number, Number, Number, Number, String) -> %bot","def timezone(reference, identifier, latitude_numerator, latitude_denominator,
                    longitude_numerator, longitude_denominator, description = nil)
        # Dedupe non-frozen literals from format 1 on all Ruby versions and
        # format 2 on Ruby < 2.3 (without frozen_string_literal support).
        @shared_timezones[reference] = CountryTimezone.new(@identifier_deduper.dedupe(identifier),
          Rational(latitude_numerator, latitude_denominator),
          Rational(longitude_numerator, longitude_denominator), description && @description_deduper.dedupe(description))
      end"
TZInfo::Format2::CountryIndexDefiner,country,"(Hash<Hash<XXX, TZInfo::DataSources::CountryInfo>, TZInfo::DataSources::CountryInfo>, TZInfo::TimezoneOffset) { (TZInfo::Format2::CountryDefiner) -> XXX } -> TZInfo::DataSources::CountryInfo","(String, String) -> %bot","def country(code, name)
        timezones = if block_given?
          definer = CountryDefiner.new(@shared_timezones, @identifier_deduper, @description_deduper)
          yield definer
          definer.timezones
        else
          []
        end
        @countries[code.freeze] = DataSources::CountryInfo.new(code, name, timezones)
      end"
TZInfo::Format2::TimezoneIndexDefiner,initialize,([ dedupe: (XXX) -> XXX ]) -> self,(StringDeduper) -> self,"def initialize(string_deduper)
        @string_deduper = string_deduper
        @data_timezones = []
        @linked_timezones = []
      end"
TZInfo::Format2::TimezoneIndexDefiner,data_timezone,(TZInfo::TimezoneOffset) -> Array<XXX>,(String) -> %bot,"def data_timezone(identifier)
        # Dedupe non-frozen literals from format 1 on all Ruby versions and
        # format 2 on Ruby < 2.3 (without frozen_string_literal support).
        @data_timezones << @string_deduper.dedupe(identifier)
      end"
TZInfo::Format2::TimezoneIndexDefiner,linked_timezone,(TZInfo::TimezoneOffset) -> Array<XXX>,(String) -> %bot,"def linked_timezone(identifier)
        # Dedupe non-frozen literals from format 1 on all Ruby versions and
        # format 2 on Ruby < 2.3 (without frozen_string_literal support).
        @linked_timezones << @string_deduper.dedupe(identifier)
      end"
[s]TZInfo::Timezone,default_dst=,(([ !: () -> XXX ] and [ nil?: () -> XXX ])) -> String,((false or true)) -> %bot,"def default_dst=(value)
        @@default_dst = value.nil? ? nil : !!value
      end"
[s]TZInfo::Timezone,default_dst,() -> Array<TZInfo::CountryTimezone>,() -> (false or true),"def default_dst
        @@default_dst
      end"
[s]TZInfo::Timezone,get,(TZInfo::TimezoneOffset) -> XXX,(String) -> Timezone,"def get(identifier)
        data_source.get_timezone_info(identifier).create_timezone
      end"
[s]TZInfo::Timezone,get_proxy,(TZInfo::TimezoneOffset) -> TZInfo::TimezoneProxy,(String) -> TimezoneProxy,"def get_proxy(identifier)
        TimezoneProxy.new(identifier)
      end"
[s]TZInfo::Timezone,all,() -> Number,() -> Array<Timezone>,"def all
        get_proxies(all_identifiers)
      end"
[s]TZInfo::Timezone,all_identifiers,() -> XXX,() -> Array<String>,"def all_identifiers
        data_source.timezone_identifiers
      end"
[s]TZInfo::Timezone,all_data_zones,() -> Array<XXX>,() -> Array<Timezone>,"def all_data_zones
        get_proxies(all_data_zone_identifiers)
      end"
[s]TZInfo::Timezone,all_data_zone_identifiers,() -> XXX,() -> Array<String>,"def all_data_zone_identifiers
        data_source.data_timezone_identifiers
      end"
[s]TZInfo::Timezone,all_linked_zones,() -> Array<XXX>,() -> Array<Timezone>,"def all_linked_zones
        get_proxies(all_linked_zone_identifiers)
      end"
[s]TZInfo::Timezone,all_linked_zone_identifiers,() -> XXX,() -> Array<String>,"def all_linked_zone_identifiers
        data_source.linked_timezone_identifiers
      end"
[s]TZInfo::Timezone,all_country_zones,() -> Number,() -> Array<Timezone>,"def all_country_zones
        Country.all.map(&:zones).flatten.uniq
      end"
[s]TZInfo::Timezone,all_country_zone_identifiers,() -> Number,() -> Array<String>,"def all_country_zone_identifiers
        Country.all.map(&:zone_identifiers).flatten.uniq
      end"
[s]TZInfo::Timezone,get_proxies,([ collect: () {(XXX) -> XXX} -> XXX ]) -> XXX,(Enumerable<String>) -> Array<TimezoneProxy>,"def get_proxies(identifiers)
        identifiers.collect {|identifier| get_proxy(identifier)}
      end"
[s]TZInfo::Timezone,data_source,() -> (TZInfo::DataSources::RubyDataSource or TZInfo::DataSources::ZoneinfoDataSource),() -> DataSource,"def data_source
        DataSource.get
      end"
[s]TZInfo::Timezone,_load,(TZInfo::TimezoneOffset) -> TZInfo::Country,(String) -> Timezone,"def self._load(data)
      Timezone.get(data)
    end"
[s]TZInfo::TimezoneProxy,_load,(TZInfo::TimezoneOffset) -> TZInfo::TimezoneProxy,(String) -> TimezoneProxy,"def self._load(data)
      TimezoneProxy.new(data)
    end"
[s]TZInfo::Timestamp,create,"(Number, ?Number, ?Number, ?Number, ?Number, ?Number, ?Number, ?Number) -> TZInfo::Timestamp","(Number, Number, Number, Number, Number, Number, Number, Object) -> Timestamp","def create(year, month = 1, day = 1, hour = 0, minute = 0, second = 0, sub_second = 0, utc_offset = nil)
        raise ArgumentError, 'year must be an Integer' unless year.kind_of?(Integer)
        raise ArgumentError, 'month must be an Integer' unless month.kind_of?(Integer)
        raise ArgumentError, 'day must be an Integer' unless day.kind_of?(Integer)
        raise ArgumentError, 'hour must be an Integer' unless hour.kind_of?(Integer)
        raise ArgumentError, 'minute must be an Integer' unless minute.kind_of?(Integer)
        raise ArgumentError, 'second must be an Integer' unless second.kind_of?(Integer)
        raise RangeError, 'month must be between 1 and 12' if month < 1 || month > 12
        raise RangeError, 'day must be between 1 and 31' if day < 1 || day > 31
        raise RangeError, 'hour must be between 0 and 23' if hour < 0 || hour > 23
        raise RangeError, 'minute must be between 0 and 59' if minute < 0 || minute > 59
        raise RangeError, 'second must be between 0 and 59' if second < 0 || second > 59

        # Based on days_from_civil from https://howardhinnant.github.io/date_algorithms.html#days_from_civil
        after_february = month > 2
        year -= 1 unless after_february
        era = year / 400
        year_of_era = year - era * 400
        day_of_year = (153 * (month + (after_february ? -3 : 9)) + 2) / 5 + day - 1
        day_of_era = year_of_era * 365 + year_of_era / 4 - year_of_era / 100 + day_of_year
        days_since_epoch = era * 146097 + day_of_era - 719468
        value = ((days_since_epoch * 24 + hour) * 60 + minute) * 60 + second
        value -= utc_offset if utc_offset.kind_of?(Integer)

        new(value, sub_second, utc_offset)
      end"
[s]TZInfo::Timestamp,for,"(([ respond_to?: (:subsec) -> XXX ] and [ respond_to?: (:to_i) -> XXX ] and [ respond_to?: (:utc_offset) -> XXX ] and [ to_i: () -> Number ] and [ utc_offset: () -> XXX ]), ?XXX) { ((XXX or XXX or XXX or XXX)) -> Object } -> TZInfo::Timestamp","(Object, Symbol) -> Object","def for(value, offset = :preserve)
        raise ArgumentError, 'value must be specified' unless value

        case offset
          when :ignore
            ignore_offset = true
            target_utc_offset = nil
          when :treat_as_utc
            ignore_offset = true
            target_utc_offset = :utc
          when :preserve
            ignore_offset = false
            target_utc_offset = nil
          else
            raise ArgumentError, 'offset must be :preserve, :ignore or :treat_as_utc'
        end

        time_like = false
        timestamp = case value
          when Time
            for_time(value, ignore_offset, target_utc_offset)
          when DateTime
            for_datetime(value, ignore_offset, target_utc_offset)
          when Timestamp
            for_timestamp(value, ignore_offset, target_utc_offset)
          else
            raise ArgumentError, ""#{value.class} values are not supported"" unless is_time_like?(value)
            time_like = true
            for_time_like(value, ignore_offset, target_utc_offset)
        end

        if block_given?
          result = yield timestamp
          result = RDL.type_cast(result, ""TZInfo::Timestamp"")
          raise ArgumentError, 'block must return a Timestamp' unless result.kind_of?(Timestamp)

          case value
            when Time
              result.to_time
            when DateTime
              result.to_datetime
            else # A Time-like value or a Timestamp
              time_like ? result.to_time : result
          end
        else
          timestamp
        end
          end"
[s]TZInfo::Timestamp,utc,"(XXX, ?Number) -> TZInfo::Timestamp","(Number, Number) -> %bot","def utc(value, sub_second = 0)
        new(value, sub_second, :utc)
      end"
[s]TZInfo::Timestamp,new!,"(XXX, ?Number, ?XXX) -> TZInfo::Timestamp","(Number, Number, Object) -> Timestamp","def new!(value, sub_second = 0, utc_offset = nil)
        result = allocate
        result.send(:initialize!, value, sub_second, utc_offset)
        result
      end"
[s]TZInfo::Timestamp,for_time,"(([ subsec: () -> XXX ] and [ to_i: () -> Number ] and [ utc?: () -> XXX ] and [ utc_offset: () -> XXX ]), XXX, XXX) -> TZInfo::Timestamp","(Time, (false or true), Object) -> Timestamp","def for_time(time, ignore_offset, target_utc_offset)
        value = time.to_i
        sub_second = time.subsec

        if ignore_offset
          utc_offset = target_utc_offset
          value += time.utc_offset
        elsif time.utc?
          utc_offset = :utc
        else
          utc_offset = time.utc_offset
        end

        new!(value, sub_second, utc_offset)
      end"
[s]TZInfo::Timestamp,for_datetime,"(([ hour: () -> XXX ] and [ jd: () -> XXX ] and [ min: () -> XXX ] and [ offset: () -> XXX ] and [ sec: () -> XXX ] and [ sec_fraction: () -> XXX ]), XXX, XXX) -> TZInfo::Timestamp","(DateTime, (false or true), Object) -> Timestamp","def for_datetime(datetime, ignore_offset, target_utc_offset)
        value = (datetime.jd - JD_EPOCH) * 86400 + datetime.sec + datetime.min * 60 + datetime.hour * 3600
        sub_second = datetime.sec_fraction

        if ignore_offset
          utc_offset = target_utc_offset
        else
          utc_offset = (datetime.offset * 86400).to_i
          value -= utc_offset
        end

        new!(value, sub_second, utc_offset)
      end"
[s]TZInfo::Timestamp,for_timestamp,"((TZInfo::Timestamp and [ respond_to?: (:subsec) -> XXX ] and [ respond_to?: (:to_i) -> XXX ] and [ respond_to?: (:utc_offset) -> XXX ] and [ strftime: (String) -> XXX ] and [ sub_second: () -> XXX ] and [ to_i: () -> Number ] and [ utc?: () -> XXX ] and [ utc_offset: () -> XXX ] and [ value: () -> XXX ]), XXX, [ ==: (:utc) -> (false or true) ]) -> TZInfo::Timestamp","(Timestamp, (false or true), Object) -> Timestamp","def for_timestamp(timestamp, ignore_offset, target_utc_offset)
        if ignore_offset
          if target_utc_offset
            unless target_utc_offset == :utc && timestamp.utc? || timestamp.utc_offset == target_utc_offset
              return new!(timestamp.value + (timestamp.utc_offset || 0), timestamp.sub_second, target_utc_offset)
            end
          elsif timestamp.utc_offset
            return new!(timestamp.value + timestamp.utc_offset, timestamp.sub_second)
          end
        end

        unless timestamp.instance_of?(Timestamp)
          # timestamp is identical in value, sub_second and utc_offset but is a
          # subclass (i.e. TimestampWithOffset). Return a new Timestamp
          # instance.
          return new!(timestamp.value, timestamp.sub_second, timestamp.utc? ? :utc : timestamp.utc_offset)
        end

        timestamp
      end"
[s]TZInfo::Timestamp,is_time_like?,(([ respond_to?: (:subsec) -> XXX ] and [ respond_to?: (:to_i) -> XXX ])) -> (false or true),(Object) -> (false or true),"def is_time_like?(value)
        value.respond_to?(:to_i) && value.respond_to?(:subsec)
      end"
[s]TZInfo::Timestamp,for_time_like,"(([ respond_to?: (:utc_offset) -> XXX ] and [ to_i: () -> Number ] and [ utc_offset: () -> XXX ]), XXX, XXX) -> TZInfo::Timestamp","(Object, (false or true), Object) -> Timestamp","def for_time_like(time_like, ignore_offset, target_utc_offset)
        value = time_like.to_i
        sub_second = RDL.type_cast(time_like, ""Time"", force: true).subsec.to_r

        if ignore_offset
          utc_offset = target_utc_offset
          value += time_like.utc_offset.to_i if time_like.respond_to?(:utc_offset)
        elsif time_like.respond_to?(:utc_offset)
          utc_offset = time_like.utc_offset.to_i
        else
          utc_offset = 0
        end

        new(value, sub_second, utc_offset)
      end"
[s]TZInfo::TimestampWithOffset,set_timezone_offset,"(([ sub_second: () -> XXX ] and [ value: () -> XXX ]), TZInfo::TimezoneOffset) -> TZInfo::TimestampWithOffset","(Timestamp, TimezoneOffset) -> TimestampWithOffset","def self.set_timezone_offset(timestamp, timezone_offset)
      raise ArgumentError, 'timestamp must be specified' unless timestamp
      raise ArgumentError, 'timezone_offset must be specified' unless timezone_offset
      RDL.type_cast(new!(timestamp.value, timestamp.sub_second, timezone_offset.observed_utc_offset), ""TZInfo::TimestampWithOffset"").set_timezone_offset(timezone_offset)
    end"
[s]TZInfo::Country,get,(TZInfo::TimezoneOffset) -> TZInfo::Country,(String) -> Country,"def get(code)
        Country.new(data_source.get_country_info(code))
      end"
[s]TZInfo::Country,all_codes,() -> Number,() -> Array<String>,"def all_codes
        data_source.country_codes
      end"
[s]TZInfo::Country,all,() -> XXX,() -> Array<Country>,"def all
        data_source.country_codes.collect {|code| get(code)}
      end"
[s]TZInfo::Country,data_source,() -> (TZInfo::DataSources::RubyDataSource or TZInfo::DataSources::ZoneinfoDataSource),() -> DataSource,"def data_source
        DataSource.get
      end"
[s]TZInfo::Country,_load,(TZInfo::TimezoneOffset) -> TZInfo::Country,(String) -> Country,"def self._load(data)
      Country.get(data)
    end"
[s]TZInfo::DataSource,get,() -> (TZInfo::DataSources::RubyDataSource or TZInfo::DataSources::ZoneinfoDataSource),() -> DataSource,"def get
        # If a DataSource hasn't been manually set when the first request is
        # made to obtain a DataSource, then a default data source is created.
        #
        # This is done at the first request rather than when TZInfo is loaded to
        # avoid unnecessary attempts to find a suitable DataSource.
        #
        # A `Mutex` is used to ensure that only a single default instance is
        # created (this avoiding the possibility of retaining two copies of the
        # same data in memory).

        unless @@instance
          @@default_mutex.synchronize do
            set(create_default_data_source) unless @@instance
          end
        end

        @@instance
      end"
[s]TZInfo::DataSource,set,"(((TZInfo::DataSources::RubyDataSource or TZInfo::DataSources::ZoneinfoDataSource) and [ country_codes: () -> XXX ] and [ data_timezone_identifiers: () -> XXX ] and [ get_country_info: (XXX) -> XXX ] and [ get_timezone_info: (XXX) -> XXX ] and [ kind_of?: (Class) -> XXX ] and [ linked_timezone_identifiers: () -> XXX ] and [ timezone_identifiers: () -> XXX ]), *XXX) -> (TZInfo::DataSources::RubyDataSource or TZInfo::DataSources::ZoneinfoDataSource)","(Object, Array<Object>) -> %bot","def set(data_source_or_type, *args)
        if data_source_or_type.kind_of?(DataSource)
          @@instance = data_source_or_type
        elsif data_source_or_type == :ruby
          @@instance = DataSources::RubyDataSource.new
        elsif data_source_or_type == :zoneinfo
          @@instance = DataSources::ZoneinfoDataSource.new(*args)
        else
          raise ArgumentError, 'data_source_or_type must be a DataSource instance or a data source type (:ruby or :zoneinfo)'
        end
      end"
[s]TZInfo::DataSource,create_default_data_source,() -> (TZInfo::DataSources::RubyDataSource or TZInfo::DataSources::ZoneinfoDataSource),() -> DataSource,"def create_default_data_source
        has_tzinfo_data = false

        begin
          require 'tzinfo/data'
          has_tzinfo_data = true
        rescue LoadError
        end

        return DataSources::RubyDataSource.new if has_tzinfo_data

        begin
          return DataSources::ZoneinfoDataSource.new
        rescue DataSources::ZoneinfoDirectoryNotFound
          raise DataSourceNotFound, ""No source of timezone data could be found.\nPlease refer to https://tzinfo.github.io/datasourcenotfound for help resolving this error.""
        end
      end"
